,Chapter ID,Place ID,Character ID,Dialogue,tokens,Character Name,Gender,House,pos_tags,entities_people,all_entities_nltk,all_entities_spacy,chunks
6861,212,2,1,Well done. Hey.,"['Well', 'done', 'Hey']",Harry Potter,Male,Gryffindor,"[('Well', 'RB'), ('done', 'VBN'), ('Hey', 'NNP')]",[],[],[],(S Well/RB done/VBN Hey/NNP)
6862,212,2,30,The Thief's Downfall. Washes away all enchantments. Can be deadly.,"['Thief', ""'s"", 'Downfall', 'Washes', 'away', 'enchantments', 'deadly']",Griphook,Male,,"[('Thief', 'NN'), (""'s"", 'POS'), ('Downfall', 'NNP'), ('Washes', 'NNP'), ('away', 'RB'), ('enchantments', 'VBZ'), ('deadly', 'JJ')]",[],"[Tree('GPE', [('Thief', 'NN')]), Tree('ORGANIZATION', [('Downfall', 'NNP'), ('Washes', 'NNP')])]",[],"(S
  (GPE Thief/NN)
  's/POS
  (ORGANIZATION Downfall/NNP Washes/NNP)
  away/RB
  enchantments/VBZ
  deadly/JJ)"
6863,212,2,2,You don't say.  Just out of interest... is there any other way out of here?,"[""n't"", 'say', 'interest', '...', 'way']",Ron Weasley,Male,Gryffindor,"[(""n't"", 'RB'), ('say', 'VB'), ('interest', 'NN'), ('...', ':'), ('way', 'NN')]",[],[],[],(S n't/RB say/VB interest/NN .../: way/NN)
6864,212,2,30,No.,[],Griphook,Male,,[],[],[],[],(S )
6865,212,2,64,What the devil are you all doing down here!,['devil'],Bogrod,Male,,"[('devil', 'NN')]",[],[],[],(S devil/NN)
6866,212,2,30,We need him!,['need'],Griphook,Male,,"[('need', 'NN')]",[],[],[],(S need/NN)
6867,212,2,64,"Is this your doing, Griphook? You have no rights here anymore. When you gave up your keys, you --","['Griphook', 'rights', 'anymore', 'gave', 'keys', '--']",Bogrod,Male,,"[('Griphook', 'NNP'), ('rights', 'NNS'), ('anymore', 'RB'), ('gave', 'VBD'), ('keys', 'NNS'), ('--', ':')]",[],"[Tree('GPE', [('Griphook', 'NNP')])]",[Griphook],(S (GPE Griphook/NNP) rights/NNS anymore/RB gave/VBD keys/NNS --/:)
6868,212,2,2,Imperio!,['Imperio'],Ron Weasley,Male,Gryffindor,"[('Imperio', 'NN')]",[],"[Tree('GPE', [('Imperio', 'NN')])]",[],(S (GPE Imperio/NN))
6869,212,2,30,Well done.,"['Well', 'done']",Griphook,Male,,"[('Well', 'RB'), ('done', 'VBN')]",[],[],[],(S Well/RB done/VBN)
6870,212,2,2,No. It's not possible...,"[""'s"", 'possible', '...']",Ron Weasley,Male,Gryffindor,"[(""'s"", 'POS'), ('possible', 'JJ'), ('...', ':')]",[],[],[],(S 's/POS possible/JJ .../:)
6871,212,2,2,Bloody hell. That's a Welsh Green.,"['Bloody', 'hell', ""'s"", 'Welsh', 'Green']",Ron Weasley,Male,Gryffindor,"[('Bloody', 'NNP'), ('hell', 'NN'), (""'s"", 'POS'), ('Welsh', 'NNP'), ('Green', 'NNP')]","[Tree('PERSON', [('Welsh', 'NNP'), ('Green', 'NNP')])]","[Tree('GPE', [('Bloody', 'NNP')]), Tree('PERSON', [('Welsh', 'NNP'), ('Green', 'NNP')])]",[],(S (GPE Bloody/NNP) hell/NN 's/POS (PERSON Welsh/NNP Green/NNP))
6872,212,2,3,It looks like it's been down here forever.,"['looks', 'like', ""'s"", 'forever']",Hermione Granger,Female,Gryffindor,"[('looks', 'NNS'), ('like', 'VBP'), (""'s"", 'POS'), ('forever', 'NN')]",[],[],[],(S looks/NNS like/VBP 's/POS forever/NN)
6873,212,2,30,Go on.,['Go'],Griphook,Male,,"[('Go', 'VB')]",[],[],[],(S Go/VB)
6874,212,2,2,It's been trained to expect pain when it hears the noise.,"[""'s"", 'trained', 'expect', 'pain', 'hears', 'noise']",Ron Weasley,Male,Gryffindor,"[(""'s"", 'POS'), ('trained', 'JJ'), ('expect', 'VBP'), ('pain', 'NN'), ('hears', 'NNS'), ('noise', 'VBP')]",[],[],[],(S 's/POS trained/JJ expect/VBP pain/NN hears/NNS noise/VBP)
6875,212,2,3,That's barbaric. I...,"[""'s"", 'barbaric', '...']",Hermione Granger,Female,Gryffindor,"[(""'s"", 'POS'), ('barbaric', 'NN'), ('...', ':')]",[],[],[],(S 's/POS barbaric/NN .../:)
6876,212,2,30,We'll only have a few seconds. In other words... they'll be no do-,"[""'ll"", 'seconds', 'words', '...', ""'ll"", 'do-']",Griphook,Male,,"[(""'ll"", 'MD'), ('seconds', 'NNS'), ('words', 'NNS'), ('...', ':'), (""'ll"", 'MD'), ('do-', 'VB')]",[],[],[a few seconds],(S 'll/MD seconds/NNS words/NNS .../: 'll/MD do-/VB)
6877,212,2,30,"Ready, Bogrod?","['Ready', 'Bogrod']",Griphook,Male,,"[('Ready', 'JJ'), ('Bogrod', 'NNP')]","[Tree('PERSON', [('Ready', 'JJ')])]","[Tree('PERSON', [('Ready', 'JJ')]), Tree('ORGANIZATION', [('Bogrod', 'NNP')])]",[],(S (PERSON Ready/JJ) (ORGANIZATION Bogrod/NNP))
6878,212,2,64,Hm? Oh. Yes. Of course.,"['Hm', 'Oh', 'Yes', 'course']",Bogrod,Male,,"[('Hm', 'NNP'), ('Oh', 'NNP'), ('Yes', 'NNP'), ('course', 'NN')]",[],[],[],(S Hm/NNP Oh/NNP Yes/NNP course/NN)
6879,212,2,1,Lumos !,['Lumos'],Harry Potter,Male,Gryffindor,"[('Lumos', 'NN')]",[],"[Tree('GPE', [('Lumos', 'NN')])]",[Lumos],(S (GPE Lumos/NN))
6880,212,2,2,Lumos !,['Lumos'],Ron Weasley,Male,Gryffindor,"[('Lumos', 'NN')]",[],"[Tree('GPE', [('Lumos', 'NN')])]",[Lumos],(S (GPE Lumos/NN))
6881,212,2,3,Lumos !,['Lumos'],Hermione Granger,Female,Gryffindor,"[('Lumos', 'NN')]",[],"[Tree('GPE', [('Lumos', 'NN')])]",[Lumos],(S (GPE Lumos/NN))
6882,212,2,2,Blimey...,"['Blimey', '...']",Ron Weasley,Male,Gryffindor,"[('Blimey', 'NNS'), ('...', ':')]",[],"[Tree('GPE', [('Blimey', 'NNS')])]",[],(S (GPE Blimey/NNS) .../:)
6883,212,2,3,Look.,['Look'],Hermione Granger,Female,Gryffindor,"[('Look', 'VB')]",[],[],[],(S Look/VB)
6884,212,2,3,No wonder Bellatrix thought it was real.,"['wonder', 'Bellatrix', 'thought', 'real']",Hermione Granger,Female,Gryffindor,"[('wonder', 'NN'), ('Bellatrix', 'NNP'), ('thought', 'VBD'), ('real', 'JJ')]","[Tree('PERSON', [('Bellatrix', 'NNP')])]","[Tree('PERSON', [('Bellatrix', 'NNP')])]",[Bellatrix],(S wonder/NN (PERSON Bellatrix/NNP) thought/VBD real/JJ)
6885,213,2,2,"Is it here, Harry? Can you feel anything?","['Harry', 'feel', 'anything']",Ron Weasley,Male,Gryffindor,"[('Harry', 'NNP'), ('feel', 'VBP'), ('anything', 'NN')]","[Tree('PERSON', [('Harry', 'NNP')])]","[Tree('PERSON', [('Harry', 'NNP')])]",[Harry],(S (PERSON Harry/NNP) feel/VBP anything/NN)
6886,213,2,3,"It's hot! All eyes turn to the bowl, WOBBLING MADLY on the floor, when... it SPLITS APART and begins to MULTIPLY.","[""'s"", 'hot', 'eyes', 'turn', 'bowl', 'WOBBLING', 'MADLY', 'floor', '...', 'SPLITS', 'APART', 'begins', 'MULTIPLY']",Hermione Granger,Female,Gryffindor,"[(""'s"", 'POS'), ('hot', 'JJ'), ('eyes', 'NNS'), ('turn', 'VBP'), ('bowl', 'RP'), ('WOBBLING', 'NNP'), ('MADLY', 'NNP'), ('floor', 'NN'), ('...', ':'), ('SPLITS', 'NNP'), ('APART', 'NNP'), ('begins', 'VBZ'), ('MULTIPLY', 'NNP')]",[],"[Tree('ORGANIZATION', [('WOBBLING', 'NNP')]), Tree('ORGANIZATION', [('SPLITS', 'NNP')]), Tree('ORGANIZATION', [('MULTIPLY', 'NNP')])]",[MULTIPLY],"(S
  's/POS
  hot/JJ
  eyes/NNS
  turn/VBP
  bowl/RP
  (ORGANIZATION WOBBLING/NNP)
  MADLY/NNP
  floor/NN
  .../:
  (ORGANIZATION SPLITS/NNP)
  APART/NNP
  begins/VBZ
  (ORGANIZATION MULTIPLY/NNP))"
6887,213,2,3,"Ron, your foot!","['Ron', 'foot']",Hermione Granger,Female,Gryffindor,"[('Ron', 'NNP'), ('foot', 'NN')]",[],"[Tree('GPE', [('Ron', 'NNP')])]",[Ron],(S (GPE Ron/NNP) foot/NN)
6888,213,2,30,We'll be crushed! Hurry!,"[""'ll"", 'crushed', 'Hurry']",Griphook,Male,,"[(""'ll"", 'MD'), ('crushed', 'VB'), ('Hurry', 'NNP')]","[Tree('PERSON', [('Hurry', 'NNP')])]","[Tree('PERSON', [('Hurry', 'NNP')])]",[Hurry],(S 'll/MD crushed/VB (PERSON Hurry/NNP))
6889,213,2,1,That's it. Up there.,"[""'s""]",Harry Potter,Male,Gryffindor,"[(""'s"", 'POS')]",[],[],[],(S 's/POS)
6890,213,2,3,How're we going to reach it?,"[""'re"", 'going', 'reach']",Hermione Granger,Female,Gryffindor,"[(""'re"", 'VBP'), ('going', 'VBG'), ('reach', 'NN')]",[],[],[],(S 're/VBP going/VBG reach/NN)
6891,213,2,1,Give me the sword! The real one.,"['Give', 'sword', 'real', 'one']",Harry Potter,Male,Gryffindor,"[('Give', 'VB'), ('sword', 'NN'), ('real', 'JJ'), ('one', 'CD')]",[],[],[],(S Give/VB sword/NN real/JJ one/CD)
6892,213,2,2,Keep going!,"['Keep', 'going']",Ron Weasley,Male,Gryffindor,"[('Keep', 'VB'), ('going', 'VBG')]",[],[],[],(S Keep/VB going/VBG)
6893,213,2,3,Harry! Behind you!,"['Harry', 'Behind']",Hermione Granger,Female,Gryffindor,"[('Harry', 'NNP'), ('Behind', 'NNP')]","[Tree('PERSON', [('Harry', 'NNP')])]","[Tree('PERSON', [('Harry', 'NNP')]), Tree('ORGANIZATION', [('Behind', 'NNP')])]",[],(S (PERSON Harry/NNP) (ORGANIZATION Behind/NNP))
6894,213,2,2,The cup!,['cup'],Ron Weasley,Male,Gryffindor,"[('cup', 'NN')]",[],[],[],(S cup/NN)
6895,213,2,3,In here!,[],Hermione Granger,Female,Gryffindor,[],[],[],[],(S )
6896,213,2,1,"We have a deal, Griphook.","['deal', 'Griphook']",Harry Potter,Male,Gryffindor,"[('deal', 'NN'), ('Griphook', 'VB')]",[],[],[Griphook],(S deal/NN Griphook/VB)
6897,213,2,30,I said I'd get you in. I never said anything about getting you out.,"['said', ""'d"", 'get', 'never', 'said', 'anything', 'getting']",Griphook,Male,,"[('said', 'VBD'), (""'d"", 'MD'), ('get', 'VB'), ('never', 'RB'), ('said', 'VBD'), ('anything', 'NN'), ('getting', 'VBG')]",[],[],[],(S said/VBD 'd/MD get/VB never/RB said/VBD anything/NN getting/VBG)
6898,213,2,1,Griphook! Griphook!,"['Griphook', 'Griphook']",Harry Potter,Male,Gryffindor,"[('Griphook', 'NNP'), ('Griphook', 'NNP')]","[Tree('PERSON', [('Griphook', 'NNP')])]","[Tree('PERSON', [('Griphook', 'NNP')]), Tree('ORGANIZATION', [('Griphook', 'NNP')])]",[],(S (PERSON Griphook/NNP) (ORGANIZATION Griphook/NNP))
6899,213,2,30,Thieves! Help! Thieves!,"['Thieves', 'Help', 'Thieves']",Griphook,Male,,"[('Thieves', 'NNS'), ('Help', 'VBP'), ('Thieves', 'NNS')]",[],[],[],(S Thieves/NNS Help/VBP Thieves/NNS)
6900,214,2,2,Foul little git. Least we've got Bogrod.,"['Foul', 'little', 'git', 'Least', ""'ve"", 'got', 'Bogrod']",Ron Weasley,Male,Gryffindor,"[('Foul', 'NNP'), ('little', 'JJ'), ('git', 'JJ'), ('Least', 'NNP'), (""'ve"", 'VBP'), ('got', 'VBN'), ('Bogrod', 'NNP')]","[Tree('PERSON', [('Bogrod', 'NNP')])]","[Tree('GPE', [('Foul', 'NNP')]), Tree('PERSON', [('Bogrod', 'NNP')])]",[Bogrod],"(S
  (GPE Foul/NNP)
  little/JJ
  git/JJ
  Least/NNP
  've/VBP
  got/VBN
  (PERSON Bogrod/NNP))"
6901,214,2,2,That's unfortunate.,"[""'s"", 'unfortunate']",Ron Weasley,Male,Gryffindor,"[(""'s"", 'POS'), ('unfortunate', 'NN')]",[],[],[],(S 's/POS unfortunate/NN)
6902,214,2,3,We can't just stand here! Who's got an idea?,"['ca', ""n't"", 'stand', ""'s"", 'got', 'idea']",Hermione Granger,Female,Gryffindor,"[('ca', 'MD'), (""n't"", 'RB'), ('stand', 'VB'), (""'s"", 'POS'), ('got', 'JJ'), ('idea', 'NN')]",[],[],[],(S ca/MD n't/RB stand/VB 's/POS got/JJ idea/NN)
6903,214,2,2,You're asking us? You're the brilliant one.,"[""'re"", 'asking', 'us', ""'re"", 'brilliant', 'one']",Ron Weasley,Male,Gryffindor,"[(""'re"", 'VBP'), ('asking', 'VBG'), ('us', 'PRP'), (""'re"", 'VBP'), ('brilliant', 'JJ'), ('one', 'CD')]",[],[],[],(S 're/VBP asking/VBG us/PRP 're/VBP brilliant/JJ one/CD)
6904,214,2,3,I've got something. But it's mad.,"[""'ve"", 'got', 'something', ""'s"", 'mad']",Hermione Granger,Female,Gryffindor,"[(""'ve"", 'VBP'), ('got', 'VBN'), ('something', 'NN'), (""'s"", 'POS'), ('mad', 'NN')]",[],[],[],(S 've/VBP got/VBN something/NN 's/POS mad/NN)
6905,214,2,3,Relashio!,['Relashio'],Hermione Granger,Female,Gryffindor,"[('Relashio', 'NN')]",[],"[Tree('GPE', [('Relashio', 'NN')])]",[Relashio],(S (GPE Relashio/NN))
6906,214,2,2,That's your idea?,"[""'s"", 'idea']",Ron Weasley,Male,Gryffindor,"[(""'s"", 'POS'), ('idea', 'NN')]",[],[],[],(S 's/POS idea/NN)
6907,214,2,1,Come on!,['Come'],Harry Potter,Male,Gryffindor,"[('Come', 'VB')]",[],[],[],(S Come/VB)
6908,214,2,3,It doesn't realize it's free!,"[""n't"", 'realize', ""'s"", 'free']",Hermione Granger,Female,Gryffindor,"[(""n't"", 'RB'), ('realize', 'VB'), (""'s"", 'POS'), ('free', 'JJ')]",[],[],[],(S n't/RB realize/VB 's/POS free/JJ)
6909,214,74,2,That was brilliant! BRILLIANT!,"['brilliant', 'BRILLIANT']",Ron Weasley,Male,Gryffindor,"[('brilliant', 'NN'), ('BRILLIANT', 'NNP')]",[],"[Tree('ORGANIZATION', [('BRILLIANT', 'NNP')])]",[],(S brilliant/NN (ORGANIZATION BRILLIANT/NNP))
6910,214,74,2,Bloody hell.,"['Bloody', 'hell']",Ron Weasley,Male,Gryffindor,"[('Bloody', 'NNP'), ('hell', 'NN')]",[],"[Tree('GPE', [('Bloody', 'NNP')])]",[],(S (GPE Bloody/NNP) hell/NN)
6911,214,74,1,We're dropping!,"[""'re"", 'dropping']",Harry Potter,Male,Gryffindor,"[(""'re"", 'VBP'), ('dropping', 'VBG')]",[],[],[],(S 're/VBP dropping/VBG)
6912,214,74,2,I say we jump!,"['say', 'jump']",Ron Weasley,Male,Gryffindor,"[('say', 'VB'), ('jump', 'NN')]",[],[],[],(S say/VB jump/NN)
6913,214,74,3,When?,[],Hermione Granger,Female,Gryffindor,[],[],[],[],(S )
6914,214,74,9,"The boy has discovered our secret, Nagini. We must find out just how much he knows. We must return to our hiding places and see if the others are safe.","['boy', 'discovered', 'secret', 'Nagini', 'must', 'find', 'much', 'knows', 'must', 'return', 'hiding', 'places', 'see', 'others', 'safe']",Voldemort,Male,Slytherin,"[('boy', 'NN'), ('discovered', 'VBD'), ('secret', 'JJ'), ('Nagini', 'NNP'), ('must', 'MD'), ('find', 'VB'), ('much', 'JJ'), ('knows', 'NNS'), ('must', 'MD'), ('return', 'VB'), ('hiding', 'VBG'), ('places', 'NNS'), ('see', 'VBP'), ('others', 'NNS'), ('safe', 'JJ')]",[],"[Tree('GPE', [('Nagini', 'NNP')])]",[Nagini],"(S
  boy/NN
  discovered/VBD
  secret/JJ
  (GPE Nagini/NNP)
  must/MD
  find/VB
  much/JJ
  knows/NNS
  must/MD
  return/VB
  hiding/VBG
  places/NNS
  see/VBP
  others/NNS
  safe/JJ)"
6915,214,74,1,He knows.,['knows'],Harry Potter,Male,Gryffindor,"[('knows', 'NNS')]",[],[],[],(S knows/NNS)
6916,214,74,3,How is it you --,['--'],Hermione Granger,Female,Gryffindor,"[('--', ':')]",[],[],[],(S --/:)
6917,214,74,1,I saw him.,['saw'],Harry Potter,Male,Gryffindor,"[('saw', 'NN')]",[],[],[],(S saw/NN)
6918,214,74,3,"You let him in! Harry, you can't --","['let', 'Harry', 'ca', ""n't"", '--']",Hermione Granger,Female,Gryffindor,"[('let', 'NN'), ('Harry', 'NNP'), ('ca', 'MD'), (""n't"", 'RB'), ('--', ':')]","[Tree('PERSON', [('Harry', 'NNP')])]","[Tree('PERSON', [('Harry', 'NNP')])]",[Harry],(S let/NN (PERSON Harry/NNP) ca/MD n't/RB --/:)
6919,214,74,1,"I can't always help it, Hermione!","['ca', ""n't"", 'always', 'help', 'Hermione']",Harry Potter,Male,Gryffindor,"[('ca', 'MD'), (""n't"", 'RB'), ('always', 'RB'), ('help', 'VB'), ('Hermione', 'NNP')]","[Tree('PERSON', [('Hermione', 'NNP')])]","[Tree('PERSON', [('Hermione', 'NNP')])]",[],(S ca/MD n't/RB always/RB help/VB (PERSON Hermione/NNP))
6920,214,74,2,Never mind! What did you see?,"['Never', 'mind', 'see']",Ron Weasley,Male,Gryffindor,"[('Never', 'RB'), ('mind', 'NN'), ('see', 'NN')]",[],[],[],(S Never/RB mind/NN see/NN)
6921,214,74,1,He's angry. But he's scared too. He's going to make sure the other Horcruxes are safe.,"[""'s"", 'angry', ""'s"", 'scared', ""'s"", 'going', 'make', 'sure', 'Horcruxes', 'safe']",Harry Potter,Male,Gryffindor,"[(""'s"", 'POS'), ('angry', 'JJ'), (""'s"", 'POS'), ('scared', 'VBN'), (""'s"", 'VBZ'), ('going', 'VBG'), ('make', 'VB'), ('sure', 'JJ'), ('Horcruxes', 'NNP'), ('safe', 'NN')]",[],[],[Horcruxes],"(S
  's/POS
  angry/JJ
  's/POS
  scared/VBN
  's/VBZ
  going/VBG
  make/VB
  sure/JJ
  Horcruxes/NNP
  safe/NN)"
6922,214,74,2,What happens when he finds out four are gone?,"['happens', 'finds', 'four', 'gone']",Ron Weasley,Male,Gryffindor,"[('happens', 'NNS'), ('finds', 'VBZ'), ('four', 'CD'), ('gone', 'VBN')]",[],[],[four],(S happens/NNS finds/VBZ four/CD gone/VBN)
6923,214,74,1,I reckon he'll do anything to stop us from finding the rest. There's more: one of them's at Hogwarts.,"['reckon', ""'ll"", 'anything', 'stop', 'us', 'finding', 'rest', ""'s"", 'one', ""'s"", 'Hogwarts']",Harry Potter,Male,Gryffindor,"[('reckon', 'NN'), (""'ll"", 'MD'), ('anything', 'NN'), ('stop', 'VB'), ('us', 'PRP'), ('finding', 'VBG'), ('rest', 'NN'), (""'s"", 'POS'), ('one', 'CD'), (""'s"", 'POS'), ('Hogwarts', 'NNS')]",[],[],[one],"(S
  reckon/NN
  'll/MD
  anything/NN
  stop/VB
  us/PRP
  finding/VBG
  rest/NN
  's/POS
  one/CD
  's/POS
  Hogwarts/NNS)"
6924,214,74,3,What?,[],Hermione Granger,Female,Gryffindor,[],[],[],[],(S )
6925,214,74,2,What?,[],Ron Weasley,Male,Gryffindor,[],[],[],[],(S )
6926,214,74,3,You saw it?,['saw'],Hermione Granger,Female,Gryffindor,"[('saw', 'NN')]",[],[],[],(S saw/NN)
6927,214,74,3,Tonight? But we have to plan. We have to figure out what --,"['Tonight', 'plan', 'figure', '--']",Hermione Granger,Female,Gryffindor,"[('Tonight', 'NNP'), ('plan', 'NN'), ('figure', 'NN'), ('--', ':')]",[],"[Tree('GPE', [('Tonight', 'NNP')])]",[Tonight],(S (GPE Tonight/NNP) plan/NN figure/NN --/:)
6928,214,74,1,"Honestly, Hermione, when have any of our plans actually worked? We plan, we get there and all hell breaks loose.","['Honestly', 'Hermione', 'plans', 'actually', 'worked', 'plan', 'get', 'hell', 'breaks', 'loose']",Harry Potter,Male,Gryffindor,"[('Honestly', 'RB'), ('Hermione', 'NNP'), ('plans', 'VBZ'), ('actually', 'RB'), ('worked', 'VBN'), ('plan', 'NN'), ('get', 'VBP'), ('hell', 'NN'), ('breaks', 'NNS'), ('loose', 'VBP')]","[Tree('PERSON', [('Hermione', 'NNP')])]","[Tree('PERSON', [('Hermione', 'NNP')])]",[Hermione],"(S
  Honestly/RB
  (PERSON Hermione/NNP)
  plans/VBZ
  actually/RB
  worked/VBN
  plan/NN
  get/VBP
  hell/NN
  breaks/NNS
  loose/VBP)"
6929,214,74,2,'Fraid he's right. One problem: Snape's Headmaster now. We can't just walk in the front door.,"[""'Fraid"", ""'s"", 'right', 'One', 'problem', 'Snape', ""'s"", 'Headmaster', 'ca', ""n't"", 'walk', 'front', 'door']",Ron Weasley,Male,Gryffindor,"[(""'Fraid"", 'NN'), (""'s"", 'POS'), ('right', 'JJ'), ('One', 'CD'), ('problem', 'NN'), ('Snape', 'NNP'), (""'s"", 'POS'), ('Headmaster', 'NNP'), ('ca', 'MD'), (""n't"", 'RB'), ('walk', 'VB'), ('front', 'JJ'), ('door', 'NN')]","[Tree('PERSON', [('Snape', 'NNP')])]","[Tree('PERSON', [('Snape', 'NNP')])]","[One, Snape]","(S
  'Fraid/NN
  's/POS
  right/JJ
  One/CD
  problem/NN
  (PERSON Snape/NNP)
  's/POS
  Headmaster/NNP
  ca/MD
  n't/RB
  walk/VB
  front/JJ
  door/NN)"
6930,215,74,1,We'll go to Hogsmeade. To Honeydukes. Take the secret passage in the cellar.,"[""'ll"", 'go', 'Hogsmeade', 'Honeydukes', 'Take', 'secret', 'passage', 'cellar']",Harry Potter,Male,Gryffindor,"[(""'ll"", 'MD'), ('go', 'VB'), ('Hogsmeade', 'NNP'), ('Honeydukes', 'NNP'), ('Take', 'NNP'), ('secret', 'JJ'), ('passage', 'NN'), ('cellar', 'NN')]","[Tree('PERSON', [('Hogsmeade', 'NNP'), ('Honeydukes', 'NNP'), ('Take', 'NNP')])]","[Tree('PERSON', [('Hogsmeade', 'NNP'), ('Honeydukes', 'NNP'), ('Take', 'NNP')])]","[Hogsmeade, Honeydukes]","(S
  'll/MD
  go/VB
  (PERSON Hogsmeade/NNP Honeydukes/NNP Take/NNP)
  secret/JJ
  passage/NN
  cellar/NN)"
6931,215,74,1,"There's something wrong with him. In the past, I could always follow his thoughts. Now everything feels disconnected.","[""'s"", 'something', 'wrong', 'past', 'could', 'always', 'follow', 'thoughts', 'everything', 'feels', 'disconnected']",Harry Potter,Male,Gryffindor,"[(""'s"", 'POS'), ('something', 'NN'), ('wrong', 'JJ'), ('past', 'NN'), ('could', 'MD'), ('always', 'RB'), ('follow', 'VB'), ('thoughts', 'NNS'), ('everything', 'NN'), ('feels', 'NNS'), ('disconnected', 'VBN')]",[],[],[],"(S
  's/POS
  something/NN
  wrong/JJ
  past/NN
  could/MD
  always/RB
  follow/VB
  thoughts/NNS
  everything/NN
  feels/NNS
  disconnected/VBN)"
6932,215,74,2,Maybe it's because of the Horcruxes. Maybe he's growing weaker. Maybe he's dying.,"['Maybe', ""'s"", 'Horcruxes', 'Maybe', ""'s"", 'growing', 'weaker', 'Maybe', ""'s"", 'dying']",Ron Weasley,Male,Gryffindor,"[('Maybe', 'RB'), (""'s"", 'POS'), ('Horcruxes', 'NNP'), ('Maybe', 'NNP'), (""'s"", 'POS'), ('growing', 'VBG'), ('weaker', 'JJR'), ('Maybe', 'NNP'), (""'s"", 'POS'), ('dying', 'NN')]","[Tree('PERSON', [('Horcruxes', 'NNP'), ('Maybe', 'NNP')]), Tree('PERSON', [('Maybe', 'NNP')])]","[Tree('PERSON', [('Horcruxes', 'NNP'), ('Maybe', 'NNP')]), Tree('PERSON', [('Maybe', 'NNP')])]",[Horcruxes],"(S
  Maybe/RB
  's/POS
  (PERSON Horcruxes/NNP Maybe/NNP)
  's/POS
  growing/VBG
  weaker/JJR
  (PERSON Maybe/NNP)
  's/POS
  dying/NN)"
6933,215,74,1,"No. It's more like he's wounded. If anything, he feels more","[""'s"", 'like', ""'s"", 'wounded', 'anything', 'feels']",Harry Potter,Male,Gryffindor,"[(""'s"", 'POS'), ('like', 'NN'), (""'s"", 'POS'), ('wounded', 'JJ'), ('anything', 'NN'), ('feels', 'NNS')]",[],[],[],(S 's/POS like/NN 's/POS wounded/JJ anything/NN feels/NNS)
6934,215,21,3,They were ready for us.,"['ready', 'us']",Hermione Granger,Female,Gryffindor,"[('ready', 'JJ'), ('us', 'PRP')]",[],[],[],(S ready/JJ us/PRP)
6935,215,21,129,"We know you're here, Potter. There's no getting away.","['know', ""'re"", 'Potter', ""'s"", 'getting', 'away']",Ghosts,,,"[('know', 'VB'), (""'re"", 'VBP'), ('Potter', 'NNP'), (""'s"", 'POS'), ('getting', 'VBG'), ('away', 'RB')]","[Tree('PERSON', [('Potter', 'NNP')])]","[Tree('PERSON', [('Potter', 'NNP')])]",[Potter],(S know/VB 're/VBP (PERSON Potter/NNP) 's/POS getting/VBG away/RB)
6936,215,21,129,Perhaps you need some convincing.,"['Perhaps', 'need', 'convincing']",Ghosts,,,"[('Perhaps', 'RB'), ('need', 'VB'), ('convincing', 'VBG')]",[],[],[],(S Perhaps/RB need/VB convincing/VBG)
6937,215,21,2,What's he mean by that?,"[""'s"", 'mean']",Ron Weasley,Male,Gryffindor,"[(""'s"", 'POS'), ('mean', 'NN')]",[],[],[],(S 's/POS mean/NN)
6938,215,21,3,"No, you'll give us away.","[""'ll"", 'give', 'us', 'away']",Hermione Granger,Female,Gryffindor,"[(""'ll"", 'MD'), ('give', 'VB'), ('us', 'PRP'), ('away', 'RB')]",[],[],[],(S 'll/MD give/VB us/PRP away/RB)
6939,215,21,1,Expecto Patronum!,"['Expecto', 'Patronum']",Harry Potter,Male,Gryffindor,"[('Expecto', 'NNP'), ('Patronum', 'NNP')]","[Tree('PERSON', [('Expecto', 'NNP')])]","[Tree('PERSON', [('Expecto', 'NNP')]), Tree('ORGANIZATION', [('Patronum', 'NNP')])]",[Expecto Patronum],(S (PERSON Expecto/NNP) (ORGANIZATION Patronum/NNP))
6940,216,21,40,"In here, Potter.",['Potter'],Aberforth Dumbledore,Male,,"[('Potter', 'NN')]",[],[],[Potter],(S Potter/NN)
6941,216,21,2,Did you get a look at him! Fora second I thought it was --,"['get', 'look', 'Fora', 'second', 'thought', '--']",Ron Weasley,Male,Gryffindor,"[('get', 'VB'), ('look', 'NN'), ('Fora', 'NNP'), ('second', 'JJ'), ('thought', 'NN'), ('--', ':')]",[],[],"[Fora, second]",(S get/VB look/NN Fora/NNP second/JJ thought/NN --/:)
6942,216,21,3,I know.,['know'],Hermione Granger,Female,Gryffindor,"[('know', 'VB')]",[],[],[],(S know/VB)
6943,216,21,3,Harry! I can see you! In here!,"['Harry', 'see']",Hermione Granger,Female,Gryffindor,"[('Harry', 'NNP'), ('see', 'VBP')]","[Tree('PERSON', [('Harry', 'NNP')])]","[Tree('PERSON', [('Harry', 'NNP')])]",[Harry],(S (PERSON Harry/NNP) see/VBP)
6944,216,21,40,You bloody fools! What were you thinking coming here? Do you have any idea how dangerous it is --,"['bloody', 'fools', 'thinking', 'coming', 'idea', 'dangerous', '--']",Aberforth Dumbledore,Male,,"[('bloody', 'NN'), ('fools', 'NNS'), ('thinking', 'VBG'), ('coming', 'VBG'), ('idea', 'NN'), ('dangerous', 'JJ'), ('--', ':')]",[],[],[],"(S
  bloody/NN
  fools/NNS
  thinking/VBG
  coming/VBG
  idea/NN
  dangerous/JJ
  --/:)"
